,Unit 1,Unit 2,Unit 3,Unit 4,Unit 5
2018-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0
2018-01-01 09:00:00,1.9424403640273904,3.5587184107266863,1.6092357501600432,0.7371967257255594,1.2800468971973
2018-01-01 10:00:00,3.4124981776134153,5.774248736277086,4.086780447315867,1.742992498087013,2.2217253617131267
2018-01-01 11:00:00,4.427234052894848,6.62362030793644,4.268783218570775,2.131899607127888,3.238562004952463
2018-01-01 12:00:00,7.887987862669457,9.59600194241332,4.519021890797603,2.4280676178644196,4.643300344745709
2018-01-01 13:00:00,7.4526489456160245,8.653171394879383,5.49709923364462,3.223075286434396,4.188284721711824
2018-01-01 14:00:00,7.713555501312824,9.783893031095676,6.426364841514027,2.694240837254881,4.4738460573386405
2018-01-01 15:00:00,6.5372494734691875,11.140052281771318,6.967315974222656,2.755902414062957,4.880583026960071
2018-01-01 16:00:00,4.552663922640742,7.9718025593246296,4.99922306967759,1.6029824776114359,2.7736645007411713
2018-01-01 17:00:00,4.60256033927001,6.1676333063416795,3.9170614177545278,1.2099366730689918,2.9055085316844798
2018-01-01 18:00:00,1.9687193532767837,3.2484025314420046,1.987404011830359,0.7408427190314902,1.2310916390989615
2018-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0
2018-01-02 09:00:00,2.1018949337766704,3.1705196503550708,1.731273994503618,0.8218814728558148,1.2158302720813412
2018-01-02 10:00:00,3.5405088950625214,5.363606652713751,2.7048780311871807,1.431389909873971,2.932944427334208
2018-01-02 11:00:00,6.636101050188363,9.6493582175584,4.069439846102644,2.051870760964474,2.7891845372456716
2018-01-02 12:00:00,5.788004183789985,10.969487800457415,5.824609746135362,2.3647154048397567,4.720447200714432
2018-01-02 13:00:00,7.440603084499852,9.801130665903218,6.0554889276298525,2.597252467169268,4.253436512752217
2018-01-02 14:00:00,5.9649582551783995,9.266361110876458,6.8258176225306375,2.0945126464789583,3.562621102645857
2018-01-02 15:00:00,6.067416547837369,11.17872369923668,4.525636117436916,2.267065100946955,3.5702255752840513
2018-01-02 16:00:00,6.245786220248922,6.68150074466242,5.4345516469096244,2.458760590098562,2.6986597130032846
2018-01-02 17:00:00,4.047509222288962,6.609370171958471,3.272118014252722,1.7497961871327352,2.1085126772461567
2018-01-02 18:00:00,2.1183550866208942,2.8418533542673927,2.0727337686131997,0.7332992345796925,1.0160959679722579
2018-01-02 19:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-03 07:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-03 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0
2018-01-03 09:00:00,1.799412563248867,2.915417508901622,1.923684198467376,0.7518095162337375,1.3436250345338174
2018-01-03 10:00:00,3.2918905968720167,7.041046101487684,3.5371586089165445,1.6937929746490212,2.229393401265862
2018-01-03 11:00:00,6.385334269176714,8.701129478426282,4.976943624825087,1.9186759530655015,3.3921841883909427
2018-01-03 12:00:00,7.679615456214362,8.826164134283408,6.202992590857123,2.4703446033210588,3.420458730219476
2018-01-03 13:00:00,7.8187001336694335,12.741368555179449,6.007683042606686,2.6267070508031254,3.57310881446125
2018-01-03 14:00:00,5.798931090912661,8.960889151316564,5.910126458533976,2.1624904404975545,5.179814742764515
2018-01-03 15:00:00,7.084373838817571,11.564419283278093,6.722896520984072,1.933803192789132,4.364826096184161
2018-01-03 16:00:00,4.355372351634649,9.746973008979031,4.187685630309319,2.2789550460606796,3.157344211810957
2018-01-03 17:00:00,3.1416208887559405,7.096967507092756,2.7902172869421076,1.3969383572048375,2.541148855154711
2018-01-03 18:00:00,1.9922414231230743,2.7489502127026046,1.5779416657572645,0.8453719052982689,1.2178420408139794
2018-01-03 19:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-04 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0
2018-01-04 09:00:00,2.2821107532719656,2.3706771838128686,1.460566849690457,0.8189681628060033,1.2913095564369503
2018-01-04 10:00:00,3.986359985299849,5.0237152969950785,2.9215228467499372,1.2745789822162397,2.3848240085272128
2018-01-04 11:00:00,4.930808407466063,8.140585334942703,4.229837686670034,1.8996746505267392,3.2085888414036434
2018-01-04 12:00:00,6.545197962062982,10.034209773663823,4.859379374431494,2.8712985841832497,4.78233580250596
2018-01-04 13:00:00,8.138450515817109,10.125040220283061,6.734589092248786,2.3040615642547344,5.341937317340239
2018-01-04 14:00:00,6.621282646799988,11.113713627280774,5.068264708891822,2.897516594908705,3.908013296021256
2018-01-04 15:00:00,6.3069351342781514,8.397105098811851,5.515196513649481,2.0093424081786893,4.3158080491118245
2018-01-04 16:00:00,6.145389116177908,9.05836372131597,5.694111985641991,2.197780949856329,2.9202392812859115
2018-01-04 17:00:00,3.3865949394075248,6.118788938077504,2.839500190809943,1.6606970596553192,2.0310739868711583
2018-01-04 18:00:00,1.872112753225909,2.6415419607963226,1.4677262664323372,0.8964575431807613,1.3632143007203719
2018-01-04 19:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-05 07:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-05 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0
2018-01-05 09:00:00,1.8530906960129712,2.4923665451563775,2.0994054398605995,0.7188472243268589,1.1237717397649925
2018-01-05 10:00:00,4.366243493324914,4.699148597688377,2.9064989505216046,1.6889299005640266,2.433557694150956
2018-01-05 11:00:00,4.882812480476885,6.995551888495781,3.9805449525216563,2.229288126546037,3.2714805398448927
2018-01-05 12:00:00,5.994423779467907,10.154441561013801,6.561238594758589,2.685940596905587,3.7867878970633844
2018-01-05 13:00:00,8.457059734898301,9.332262342799984,6.689000356294297,2.9195351756057333,4.893849385292879
2018-01-05 14:00:00,8.646831980638495,11.63365373872636,7.3875244783901985,3.1253871843944094,4.751840170477972
2018-01-05 15:00:00,5.306693773970506,9.51193140459749,5.909566702007611,2.7112448677496115,4.216703414212671
2018-01-05 16:00:00,4.911818187378524,6.636941723296216,4.419578613149524,1.944776089059531,2.6799685482322384
2018-01-05 17:00:00,3.302403731904652,5.068180097676929,3.3024776800587046,1.3395224985873013,2.6660601715876036
2018-01-05 18:00:00,1.5911488088858918,2.588200668617819,1.9911651477626753,0.6419839681273656,1.105548495852613
2018-01-05 19:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-05 21:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-06 06:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-06 07:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-06 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0
2018-01-06 09:00:00,2.071839874771911,3.5728896830304597,2.045074332026032,0.6001562852487663,1.5393055209870508
2018-01-06 10:00:00,3.4333908452110657,5.8641209060611565,3.498770836360973,1.2572480934313421,2.593494793059336
2018-01-06 11:00:00,5.1226403424665214,9.747420655661848,4.689350334312089,1.7335491240276366,3.7541468213845386
2018-01-06 12:00:00,7.565035084274583,9.987595872796007,5.354980512665002,2.114626465191868,3.3804514301326316
2018-01-06 13:00:00,7.744559430406869,12.080084606936314,7.599231195209557,2.8863557089705596,4.186734901855014
2018-01-06 14:00:00,7.545670543830415,11.999506416463008,7.0199947790019035,2.126540649988862,4.884628946570834
2018-01-06 15:00:00,6.866202568570956,8.460596374831566,5.571703386770907,2.036318212392561,4.750066115018471
2018-01-06 16:00:00,6.637298649779659,8.59190268546499,5.356062307050528,1.7345095015047383,2.64935037635097
2018-01-06 17:00:00,4.448928250652646,6.631514062815629,3.035080541732809,1.503470302819553,2.917532542253054
2018-01-06 18:00:00,1.906939354127513,3.3783381984280356,1.5693982474603703,0.6182220251317299,0.9908278850725677
2018-01-06 19:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-06 20:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-06 21:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-06 22:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-06 23:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-07 00:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-07 01:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-07 02:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-07 03:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-07 04:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-07 05:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-07 06:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-07 07:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-07 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0
2018-01-07 09:00:00,1.623892482862335,3.4122541788327316,1.5160657270551372,0.7012364924683269,1.5239718103885511
2018-01-07 10:00:00,4.517827159163613,6.283424731639176,3.654021174346228,1.2689252587092472,2.040020345322455
2018-01-07 11:00:00,5.800865786340767,9.717195373920369,4.592768599863616,1.9861434430513834,3.3784227390137684
2018-01-07 12:00:00,5.358997797640107,8.856743052573586,6.007624258584241,2.17212472983093,4.486478111907946
2018-01-07 13:00:00,6.079594060805959,12.151176102078432,7.395210960044555,2.986069234161865,4.711885640504086
2018-01-07 14:00:00,7.2008865797367765,9.077960054606534,6.883238302963937,2.439441921799691,3.559514007713906
2018-01-07 15:00:00,5.557344284580691,10.808193538503174,5.057314295139665,2.346782718166268,4.747553386653298
2018-01-07 16:00:00,6.297864844213033,9.539789810628442,4.96214176218449,2.4912597131968397,3.3340506299914074
2018-01-07 17:00:00,4.010533507179852,4.778678271202118,4.109254404994407,1.3374411910745334,2.1850738090566737
2018-01-07 18:00:00,2.0257094154820035,3.162342803401075,1.939246133599901,0.7943571349538903,1.1129026071096386
2018-01-07 19:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-07 20:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-07 21:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-07 22:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-07 23:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-08 01:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-08 02:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-08 03:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-08 04:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-08 05:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-08 06:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-08 07:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-08 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0
2018-01-08 09:00:00,1.9492989519792245,2.3982562922733326,2.0407650363856353,0.7936296797454818,1.1959939530793642
2018-01-08 10:00:00,3.491857152618227,6.075875867352271,3.2565910609525313,1.5049003933679934,2.1975042883964986
2018-01-08 11:00:00,4.708084724028225,7.769043984172981,5.231032251225244,2.1306061356989128,3.124152529597893
2018-01-08 12:00:00,5.636561145269094,10.282985004953801,6.765678288739112,2.485937818844355,4.7265428551876285
2018-01-08 13:00:00,6.426533544630833,9.785196161268178,7.269597766459064,2.8155116045366864,5.427970413123756
2018-01-08 14:00:00,6.461992527819976,11.69441736199352,6.528683735242983,2.3408858190990047,3.964682425657317
2018-01-08 15:00:00,7.614488115315413,8.326610193018254,5.226296276498246,2.803132879639351,4.99131617160847
2018-01-08 16:00:00,4.683728183728693,7.373904491770967,5.699614940164192,1.7543171466951706,3.522062381585399
2018-01-08 17:00:00,4.152156099771032,4.684372900017476,3.94982941820175,1.616356531643503,2.3988812110435864
2018-01-08 18:00:00,2.3701423682190073,3.4647935344107528,2.0166534169761863,0.6316031337201888,1.1775916823198898
2018-01-08 19:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-08 20:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-08 21:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-08 22:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-08 23:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-09 00:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-09 01:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-09 02:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-09 03:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-09 04:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-09 05:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-09 06:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-09 07:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-09 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0
2018-01-09 09:00:00,2.285934619210952,3.181559978589025,1.5379067124571302,0.9225301832132524,1.0695414316964134
2018-01-09 10:00:00,4.193997122346549,5.598900603547564,2.6654240117733505,1.583760796169197,2.4402238980449993
2018-01-09 11:00:00,6.6007057782524825,8.181333144626194,4.120403311527328,2.053170887840666,3.627999298907657
2018-01-09 12:00:00,7.6505272377542735,11.235680514154332,5.571287635747269,2.4596781572389905,4.98527300591724
2018-01-09 13:00:00,7.097355290689258,9.806518988551534,5.773128842772136,2.4232234819193414,3.627947479127517
2018-01-09 14:00:00,5.947302663363033,9.72090232404151,7.321355099163703,3.1380018329903585,4.227068873176027
2018-01-09 15:00:00,7.022493290804875,10.251170928568042,4.833951275853094,2.788861011329469,3.8854559194386833
2018-01-09 16:00:00,5.9093833793211274,6.81703028731602,4.815357686740812,1.8171570087216824,3.712806049283684
2018-01-09 17:00:00,3.1902807028536473,5.05299109650244,2.6669780887157493,1.360174006930119,2.125583094698852
2018-01-09 18:00:00,1.881336430782959,3.3551260408434853,1.474520138769729,0.7670118705274301,1.2044825446782694
2018-01-09 19:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-09 20:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-09 21:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-09 22:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-09 23:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-10 00:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-10 01:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-10 02:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-10 03:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-10 04:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-10 05:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-10 06:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-10 07:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-10 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0
2018-01-10 09:00:00,2.0321750800507266,2.842252754790904,2.045461652867371,0.7893176260939576,1.1341211768877575
2018-01-10 10:00:00,4.184020976350091,4.684903649400053,3.629156754795304,1.4244504314501492,2.396080918402613
2018-01-10 11:00:00,5.603521565402615,8.61247849072699,5.2188425281321,2.2493994521050285,2.752713048690214
2018-01-10 12:00:00,6.254671486526635,9.957116113655605,5.281127885890945,2.4582137523835588,3.5445350275252134
2018-01-10 13:00:00,5.962654069038707,12.65161848202565,6.146846040096711,3.014453933007175,3.7390587048478316
2018-01-10 14:00:00,5.838996368185994,10.298122333687141,6.318819933509676,2.5560499063125643,4.272509547761492
2018-01-10 15:00:00,7.583924635008028,8.432581680077126,5.397226797190915,1.9835704035293118,4.097574079339949
2018-01-10 16:00:00,5.494060914534414,8.971777575682415,4.400047234966827,1.9407556877931467,3.3565438636745997
2018-01-10 17:00:00,3.548324314481647,4.5882008600027415,3.1365923725895164,1.5685614743454992,2.061455938561255
2018-01-10 18:00:00,1.6388142706329993,3.427561645566509,1.8142802524509913,0.6877957219575677,1.5389922610816031
2018-01-10 19:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-10 20:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-10 21:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-10 22:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-10 23:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-11 00:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-11 01:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-11 02:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-11 03:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-11 04:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-11 05:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-11 06:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-11 07:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-11 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0
2018-01-11 09:00:00,2.2565792840694288,3.5362258142796605,1.4788263822711925,0.6122958070736146,1.418242849605339
2018-01-11 10:00:00,3.371807961052383,5.485961347378907,2.9193217736863586,1.6907591382988691,2.2731588509971794
2018-01-11 11:00:00,6.387251010848136,8.537228670350544,4.031441663903229,1.6287279049138745,3.5747832628545266
2018-01-11 12:00:00,5.8692376876620065,9.691741262013853,4.473329528700449,2.321117734213,4.051189423427674
2018-01-11 13:00:00,6.099852050052315,8.634925190286083,7.254010283736369,2.2667143016241558,4.495097545141752
2018-01-11 14:00:00,7.347703955596429,11.499910300398604,7.36189374685048,2.9462868577929275,4.38990961977277
2018-01-11 15:00:00,7.7090904719324795,8.865830052032269,5.495215436473578,1.9371900615883868,4.71583868157693
2018-01-11 16:00:00,5.134013080905121,8.364237123704266,4.2415117332191326,2.4559809351983315,3.1139549541372546
2018-01-11 17:00:00,4.376844320899344,5.795199195064756,2.9770185518038406,1.140397344834139,2.1581013147445245
2018-01-11 18:00:00,1.7236454996166746,2.899230664985468,2.0948367524654117,0.6633690650983619,1.530513169134269
2018-01-11 19:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-11 20:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-11 21:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-11 22:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-11 23:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-12 00:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-12 01:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-12 02:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-12 03:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-12 04:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-12 05:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-12 06:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-12 07:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-12 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0
2018-01-12 09:00:00,1.7071446485957174,3.135383819152435,1.4079647221863811,0.5937746566902335,1.2856709809113578
2018-01-12 10:00:00,3.856413731586029,6.3094186724636065,2.784306421851762,1.359024683309509,2.551782538944733
2018-01-12 11:00:00,4.6365926369629165,7.04567478756072,4.767830058355516,1.7836472644913521,3.949317678163635
2018-01-12 12:00:00,6.570224173671696,7.654519990951192,6.5746268202799145,1.958455467952243,3.867030847368632
2018-01-12 13:00:00,6.734493088163603,8.5162766497325,5.0678526333580765,2.1523682639344273,4.578042181656488
2018-01-12 14:00:00,7.496477444323431,10.047578982722282,5.748491327335389,2.818222878908111,5.419648959162172
2018-01-12 15:00:00,7.477488643084009,10.617120132832543,6.1967740284963915,2.739537493363059,3.910961308415976
2018-01-12 16:00:00,4.244768108220972,7.002151118543837,4.288032158196341,2.4533601226030415,2.8889153340256444
2018-01-12 17:00:00,4.121464606861973,5.412566323947172,4.143046718964227,1.5339629075971675,2.0444348134791785
2018-01-12 18:00:00,1.7022306459085317,2.9232652726200894,1.62723502980611,0.9027548126908074,1.4691301821685252
2018-01-12 19:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-12 20:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-12 21:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-12 22:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-12 23:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-13 00:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-13 01:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-13 02:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-13 03:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-13 04:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-13 05:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-13 06:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-13 07:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-13 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0
2018-01-13 09:00:00,1.606578482259891,3.397714812007213,1.5011422735344169,0.829190624017526,1.175749583140207
2018-01-13 10:00:00,4.146015210846105,6.901251956724902,3.4869029303211474,1.6947441377196313,2.7641205309576926
2018-01-13 11:00:00,5.3723298540769475,9.647484233256886,3.7237011559830586,2.0931832932416334,3.854345959011363
2018-01-13 12:00:00,6.681172219836744,10.612326966905526,7.000811312345469,2.2464916182382115,3.205308653090423
2018-01-13 13:00:00,6.555872471893461,9.027352861426419,7.176422728314739,3.2319873083275814,4.058243029410363
2018-01-13 14:00:00,7.087943286978439,11.947346751586156,6.463931377035712,2.50331786520199,4.616832354413626
2018-01-13 15:00:00,6.139039620679511,11.117694504011288,4.919251030508429,2.373142161556779,3.3836342988954087
2018-01-13 16:00:00,6.398463591063746,7.393508387387761,5.648753515984726,1.8004550993539445,3.500811966969132
2018-01-13 17:00:00,4.311851522011018,5.418762514215157,4.063975643908321,1.6866748751206504,2.861055512099993
2018-01-13 18:00:00,1.7806532250093179,2.4208531943742715,1.4809362335409053,0.5935117028873615,1.2566050923640764
2018-01-13 19:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-13 20:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-13 21:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-13 22:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-13 23:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-14 00:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-14 01:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-14 02:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-14 03:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-14 04:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-14 05:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-14 06:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-14 07:00:00,0.0,0.0,0.0,0.0,0.0
2018-01-14 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0
2018-01-14 09:00:00,2.3396363208257576,2.523198826409333,1.931453862196145,0.9124581732090202,1.1257916774761372
2018-01-14 10:00:00,4.170899439006664,6.515361840855853,2.9911950883474288,1.340748277709921,2.277143488178135
2018-01-14 11:00:00,5.6805786573911865,9.441959434432187,3.8954982510145104,2.492227181687319,3.4263768286743677
2018-01-14 12:00:00,5.117005032888479,8.396919967671955,5.199631953305175,2.209697558730782,4.013282660581469
2018-01-14 13:00:00,6.431198737540954,12.901634927135849,5.436239908905571,3.1203409622614036,5.019272137780461
2018-01-14 14:00:00,7.250217046934352,9.846414336079043,5.843244649756109,3.257707268092608,4.939018800448924
2018-01-14 15:00:00,5.194109330453015,7.79172719955344,5.520932557599888,2.1922401298770424,3.4609861400939277
2018-01-14 16:00:00,4.733491710007137,8.392819254936843,4.603713421970804,1.6304946697673524,3.9881040854014653
